game_id,week,season_type,home_team,home_points,away_team,away_points,excitement_index
401766672,4,regular,Amherst,23,Hamilton,13,NA
401766669,4,regular,Middlebury,31,Bowdoin,10,NA
401766670,4,regular,Williams,38,Colby College,0,NA
401773297,4,regular,St. Lawrence,13,Alfred University,35,NA
401774005,4,regular,Morehouse College,17,Kentucky State,35,NA
401774345,4,regular,Lagrange College,20,Centre College Kentucky,6,NA
401777219,4,regular,Gallaudet,39,Averett,30,NA
401783349,4,regular,Kings College (PA),27,FDU-Florham,21,NA
401773059,4,regular,Lincoln (PA),21,Shaw,36,NA
401773081,4,regular,Elizabeth City State,8,Fayetteville State,51,NA
401773167,4,regular,Ashland,26,Hillsdale,9,NA
401773278,4,regular,Mass Maritime,27,Anna Maria College,33,NA
401773498,4,regular,Kentucky Wesleyan,7,Walsh,31,NA
401774053,4,regular,Union (NY),31,SUNY Morrisville,7,NA
401777087,4,regular,Waynesburg,35,Hiram College,27,NA
401773605,4,regular,Nebraska-Kearney,34,Emporia State University,20,NA
401774210,4,regular,Keystone,0,Southern Virginia,42,NA
401773937,4,regular,Carson-Newman College,24,Lenoir-Rhyne,7,NA
401773453,4,regular,Northern Michigan,16,Davenport,35,NA
401774122,4,regular,Trine University,35,Franklin,27,NA
401777176,4,regular,Capital,7,Baldwin Wallace,44,NA
401777216,4,regular,Muskingum University,56,Wilmington (OH),49,NA
401777776,4,regular,Coast Guard,92,Nichols College,60,NA
401766664,4,regular,Ripon,30,Grinnell,20,NA
401766663,4,regular,Chicago,24,Illinois College,21,NA
401776757,4,regular,Carleton,51,Macalester,7,NA
401774458,4,regular,Huntingdon College (AL),52,McMurry,46,NA
401776744,4,regular,St. Olaf,17,Concordia Moorhead,16,NA
401773046,4,regular,Coe College,62,Nebraska Wesleyan,14,NA
401767541,4,regular,South Dakota,42,Drake,21,3.280305541576374
401767589,4,regular,Richmond,38,VMI,14,3.97575095889503
401774358,4,regular,Carroll University (WI),29,Washington University (St. Louis),41,NA
401773881,4,regular,Fort Lewis,19,Black Hills State,25,NA
401773887,4,regular,Colorado School Of Mines,28,Chadron St,34,NA
401773234,4,regular,Lake Erie,3,Findlay,33,NA
401773206,4,regular,Simpson College (IA),13,Wartburg,27,NA
401773734,4,regular,Bemidji State,14,Augustana University (SD),42,NA
401774451,4,regular,Hendrix College,19,Millsaps,41,NA
401777041,4,regular,Rockford,20,Eureka College,40,NA
401766665,4,regular,Lake Forest College,6,Monmouth (IL),49,NA
401767574,4,regular,The Citadel,0,Mercer,38,2.5897690981023644
401777020,4,regular,Concordia University Chicago,28,St. Norbert,59,NA
401773174,4,regular,Dubuque,34,Loras College,27,NA
401774083,4,regular,McDaniel College,24,Juniata College,7,NA
401774367,4,regular,North Central College,62,Carthage,0,NA
401774160,4,regular,Wisconsin-Eau Claire,42,Martin Luther,6,NA
401773801,4,regular,Bloomsburg,34,Edinboro University,18,NA
401773484,4,regular,Wisconsin-Oshkosh,38,Roosevelt,21,NA
401773305,4,regular,Hilbert College,3,Ithaca College,65,NA
401777302,4,regular,Greenville,0,LYONCOLL,0,NA
401773789,4,regular,Sioux Falls,17,Minnesota Duluth,34,NA
401773250,4,regular,Hardin-Simmons,52,Louisiana College,17,NA
401776727,4,regular,St. Scholastica,23,Augsburg,30,NA
401766666,4,regular,Lawrence University,0,Cornell College (IA),20,NA
401774148,4,regular,Norwich,63,Maine Maritime,0,NA
401777011,4,regular,Aurora,35,Benedictine University,36,NA
401776751,4,regular,Hamline University,0,Saint John's (MN),58,NA
401774374,4,regular,Illinois Wesleyan,42,Elmhurst,6,NA
401776767,4,regular,Gustavus Adolphus,7,Bethel (MN),41,NA
401767613,4,regular,Robert Morris,14,Dayton,17,5.001320290243804
401773495,4,regular,Wisconsin-Lacrosse,31,Wayne State (MI),22,NA
401777104,4,regular,Wooster,7,Wabash College,34,NA
401773783,4,regular,Jamestown College,7,Minnesota State Mankato,36,NA
401773861,4,regular,West Chester,34,Seton Hill,16,NA
401773794,4,regular,Southwest Minnesota State,9,University of Mary,40,NA
401773841,4,regular,Indiana-Pennsylvania,70,Millersville,24,NA
401773753,4,regular,Winona State,35,Minot State,25,NA
401777237,4,regular,Bridgewater (VA),3,Randolph-Macon,27,NA
401773945,4,regular,Greeneville,13,Emory & Henry College,34,NA
401773037,4,regular,Luther,26,Central College,63,NA
401767580,4,regular,Western Carolina,50,Samford,35,7.311786865695315
401752841,4,regular,Oregon,41,Oregon State,7,3.635835349470767
401788907,4,regular,Ferris State,76,University of Rio Grande,0,NA
401778023,4,regular,La Verne,14,Willamette,29,NA
401774252,4,regular,Whitworth,17,Redlands,34,NA
401773515,4,regular,Fort Valley State,16,Delta State,21,NA
401774423,4,regular,Adrian,57,Manchester,0,NA
401773906,4,regular,New Mexico Highlands,48,South Dakota Mines,42,NA
401777161,4,regular,Pacific Lutheran,8,Trinity University TX,45,NA
401774046,4,regular,Hartwick,9,Cortland,59,NA
401767107,4,regular,Montana State,17,Mercyhurst,0,2.9332252999892603
401767099,4,regular,Montana,63,Indiana State,20,4.4916193486567435
401773717,4,regular,Bentley,21,Franklin Pierce,35,NA
401767389,4,regular,Bethune-Cookman,35,Edward Waters,9,4.1389089826149545
401774025,4,regular,Miles College,19,Savannah St,45,NA
401757169,4,regular,UConn,31,Ball State,25,4.549424892343512
401752711,4,regular,Ole Miss,45,Tulane,10,2.8547933682003763
401762823,4,regular,Ohio,52,Gardner-Webb,35,5.182222084728986
401754640,4,regular,UCF,34,North Carolina,9,3.5528065105861915
401754541,4,regular,Florida State,66,Kent State,10,2.8488923788051816
401752846,4,regular,Nebraska,27,Michigan,30,6.364445124145732
401757262,4,regular,Liberty,13,James Madison,31,3.7421837106554343
401752848,4,regular,Notre Dame,56,Purdue,30,4.592865576529613
401761610,4,regular,Eastern Michigan,34,Louisiana,31,7.784561762400252
401762820,4,regular,Western Michigan,14,Toledo,13,5.977110270781994
401761613,4,regular,Buffalo,17,Troy,21,4.636984161676919
401773761,4,regular,Northern State,31,Concordia University St Paul,10,NA
401752714,4,regular,Oklahoma,24,Auburn,17,6.932946238654773
401767162,4,regular,William & Mary,34,Charleston Southern,7,4.013430680127589
401777250,4,regular,Washington and Lee,35,Guilford College,7,NA
401788916,4,regular,Pomona Pitzer,3,Lewis & Clark College,21,NA
401777168,4,regular,Puget Sound,28,California Lutheran University,55,NA
401773472,4,regular,Michigan Tech,14,Upper Iowa University,21,NA
401774260,4,regular,NEWBERG,21,Claremont-Mudd-Scripps College,28,NA
401767502,4,regular,North Dakota,58,Valparaiso,7,3.361882673760098
401767182,4,regular,Howard,34,Hampton,7,2.8620198965235195
401767272,4,regular,North Carolina A&T,20,North Carolina Central,62,NA
401754538,4,regular,Duke,45,NC State,33,6.954364216208502
401774266,4,regular,Linfield College,28,Chapman,13,NA
401767405,4,regular,Norfolk State,28,Sacred Heart,31,8.913097416766378
401773029,4,regular,Livingstone,17,Bowie State,16,NA
401773123,4,regular,Brevard College,38,ERSKINE,34,NA
401777548,4,regular,Colorado Mesa,24,CSU Pueblo,31,NA
401773594,4,regular,Western Oregon,66,Sul Ross State,3,NA
401752712,4,regular,Mississippi State,38,Northern Illinois,10,4.129907605470833
401754542,4,regular,Georgia Tech,45,Temple,24,3.42030537138152
401760375,4,regular,San José State,31,Idaho,28,7.84032994519351
401767114,4,regular,Northern Arizona,31,Incarnate Word,23,5.316175619451943
401773615,4,regular,Pittsburg St,31,Fort Hays State,16,NA
401773621,4,regular,Missouri Southern State,14,Northwest Missouri St,21,NA
401767151,4,regular,East Tennessee State,26,Elon,16,5.295938829929201
401767319,4,regular,Rhode Island,28,Long Island University,7,NA
401767635,4,regular,Morehead State,45,Kentucky Christian,28,3.1880470750417427
401767278,4,regular,West Georgia,33,Eastern Kentucky,12,4.126935965652977
401777096,4,regular,Ohio Wesleyan,17,Wittenberg,55,NA
401767081,4,regular,Idaho State,90,Lincoln (CA),0,3.067045603982691
401767329,4,regular,Towson,28,Youngstown State,31,5.717315186097132
401757261,4,regular,Kennesaw State,28,Arkansas State,21,5.138697633960838
401773268,4,regular,Alfred State,56,Buffalo State,20,NA
401773966,4,regular,UVA Wise,7,Wingate,28,NA
401757259,4,regular,Florida International,16,Delaware,38,3.857832326216719
401767743,4,regular,Merrimack,16,Central Connecticut,14,5.003811967522641
401756899,4,regular,Kansas,41,West Virginia,10,3.234558752614132
401767664,4,regular,Bucknell,24,Lehigh,41,4.56924059733533
401773074,4,regular,Virginia Union,28,Johnson C Smith,10,NA
401762821,4,regular,Akron,51,Duquesne,7,3.4655296890931564
401767031,4,regular,Campbell,50,Bryant,48,NA
401776803,4,regular,Kalamazoo,27,Anderson (IN),0,NA
401773398,4,regular,Indianapolis,47,McKendree,19,NA
401773131,4,regular,UNC Pembroke,41,Ferrum,14,NA
401773868,4,regular,Slippery Rock,42,Shippensburg,0,NA
401773981,4,regular,Allen,49,Clark Atlanta,38,NA
401766671,4,regular,Tufts,22,Wesleyan University (CT),20,NA
401773136,4,regular,North Greenville,17,West Florida,25,NA
401752713,4,regular,Missouri,29,South Carolina,20,6.949105660594177
401757265,4,regular,Missouri State,42,UT Martin,10,2.9102985478879524
401767433,4,regular,Prairie View A&M,27,Northwestern State,24,6.103907737032651
401773344,4,regular,Arkansas-Monticello,18,Henderson State,48,NA
401773537,4,regular,Angelo State,56,Western New Mexico,27,NA
401773363,4,regular,Southern Arkansas,12,Harding University,31,NA
401757260,4,regular,Jacksonville State,45,Murray State,10,3.822360621855891
401767416,4,regular,Grambling,31,East Texas A&M,28,8.708877334271703
401773390,4,regular,Southeastern Oklahoma State,14,Southwestern Oklahoma State,35,NA
401777028,4,regular,Wisconsin-Lutheran,20,Concordia-Wisconsin,27,NA
401774380,4,regular,Millikin,22,North Park,17,NA
401766667,4,regular,Beloit,14,Knox College,16,NA
401757268,4,regular,Western Kentucky,31,Nevada,16,6.351029424898943
401761609,4,regular,Georgia Southern,45,Maine,17,4.557178440175789
401773441,4,regular,William Jewell,19,Southwest Baptist,29,NA
401777267,4,regular,Case Western Reserve,23,Westminster (PA),28,NA
401774309,4,regular,Augustana (IL),7,Wheaton,50,NA
401767333,4,regular,UAlbany,13,Cornell,10,5.171759472227085
401776795,4,regular,Heidelberg,37,Calvin University,40,NA
401773106,4,regular,West Alabama,52,Wilson,14,NA
401777275,4,regular,Geneva,55,Saint Vincent,35,NA
401773353,4,regular,East Central (OK),13,Southern Nazarene,17,NA
401767603,4,regular,Davidson,48,Greensboro College,0,3.095854826311767
401767218,4,regular,Southeast Missouri State,31,Southern Illinois,59,3.777713071444114
401767310,4,regular,Alabama A&M,49,Lane College,7,3.8437350043961858
401767306,4,regular,Tarleton State,52,Chattanooga,24,5.240293795361622
401760372,4,regular,Air Force,37,Boise State,49,7.33669359799025
401774194,4,regular,Northwestern (MN),13,Wisconsin-Stout,56,NA
401767121,4,regular,Houston Christian,23,Northern Colorado,26,5.230232063218555
401767061,4,regular,Eastern Washington,52,Western Illinois,31,5.982902906783633
401767210,4,regular,Lindenwood,30,Stony Brook,27,4.434570126299691
401777298,4,regular,CENTENARY,33,East Texas Baptist University,50,NA
401777254,4,regular,Allegheny,26,Thiel,0,NA
401773929,4,regular,Newberry,10,Catawba,21,NA
401773628,4,regular,Missouri Western,26,Central Missouri,34,NA
401773547,4,regular,Midwestern State,31,Eastern New Mexico,56,NA
401761611,4,regular,South Alabama,20,Coastal Carolina,38,6.294906926418065
401757264,4,regular,Middle Tennessee,28,Marshall,42,7.080076248813927
401773426,4,regular,Missouri S&T,20,Truman State,49,NA
401752716,4,regular,Vanderbilt,70,Georgia State,21,3.8432566987879238
401752709,4,regular,Miami,26,Florida,7,4.365869757445546
401756896,4,regular,Baylor,24,Arizona State,27,7.112305805049334
401752842,4,regular,Washington State,24,Washington,59,4.161728481343954
401754539,4,regular,Virginia,48,Stanford,20,3.680080334067038
401773408,4,regular,Lincoln (MO),21,Quincy,24,NA
401757263,4,regular,Louisiana Tech,30,Southern Miss,20,4.387080863629978
401756898,4,regular,East Carolina,13,BYU,34,4.208961929345976
401752843,4,regular,Indiana,63,Illinois,10,3.2365652411064496
401752710,4,regular,LSU,56,SE Louisiana,10,2.9933303145607626
401752723,4,regular,Texas,55,Sam Houston,0,2.8833695642232984
401773333,4,regular,Ouachita Baptist,23,Arkansas Tech,28,NA
401767072,4,regular,Stephen F. Austin,35,Cal Poly,17,5.772210965639148
401767308,4,regular,Utah Tech,20,Northern Iowa,9,5.428615358038331
401767528,4,regular,UT Rio Grande Valley,61,Texas Wesleyan,13,3.3002010501310846
401761612,4,regular,Texas State,35,Nicholls,3,3.4258046713262478
401760377,4,regular,Utah State,48,McNeese,7,3.464450368379769
401773566,4,regular,Texas A&M-Kingsville,30,UT Permian Basin,43,NA
401773376,4,regular,Oklahoma Baptist,16,Northwestern Oklahoma State,8,NA
401767239,4,regular,Abilene Christian,45,Austin Peay,31,3.7862755030419617
401773596,4,regular,Central Oklahoma,34,Washburn,28,NA
401773872,4,regular,Adams State,6,Western Colorado,45,NA
401774273,4,regular,Southwestern University,35,Texas Lutheran,38,NA
401773582,4,regular,Central Washington,52,West Texas A&M,6,NA
401767160,4,regular,Weber State,38,Butler,24,4.706957096456976
401767132,4,regular,Sacramento State,45,Central Arkansas,16,3.245824478131558
401774190,4,regular,Pacific (OR),13,Wisconsin-Stevens Pt,36,NA
401757267,4,regular,UTEP,25,UL Monroe,31,5.968620563481887
401760373,4,regular,Colorado State,16,UTSA,17,7.314316560895462
401767157,4,regular,UC Davis,50,Southern Utah,34,5.965266020933318
401756897,4,regular,Colorado,37,Wyoming,20,3.8866590835890054
401754540,4,regular,San Diego State,34,California,0,3.5363572091938447
401752847,4,regular,USC,45,Michigan State,31,4.329006196144637
401760374,4,regular,Hawai'i,21,Fresno State,23,6.726265961961575
401773454,5,regular,Davenport,0,Lincoln (CA),0,NA
401762471,5,regular,East Carolina,28,Army,6,2.818815115022702
401754543,5,regular,Virginia,46,Florida State,38,11.482102852327786
401756902,5,regular,Arizona State,27,TCU,24,7.2247709465896754
401752939,5,regular,Oregon State,24,Houston,27,6.212626502878512
401754545,5,regular,Syracuse,3,Duke,38,4.2228872621589435
401767343,5,regular,Sacred Heart,35,Delaware State,31,5.667466930281633
401761617,5,regular,North Texas,36,South Alabama,22,5.824672877191597
401762825,5,regular,Ohio,35,Bowling Green,20,4.665737287908178
401777105,5,regular,Oberlin,0,Wooster,38,NA
401767614,5,regular,Dayton,48,Stetson,14,3.550274598764036
401767721,5,regular,Columbia,19,Georgetown,10,4.6022527019971164
401767734,5,regular,Lehigh,44,Pennsylvania,30,6.557905447269735
401756906,5,regular,Kansas State,34,UCF,20,4.375843907782124
401756905,5,regular,Kansas,34,Cincinnati,37,8.502777237602228
401767689,5,regular,Yale,41,Cornell,24,7.0164745784775056
401754546,5,regular,Wake Forest,29,Georgia Tech,30,7.33496724032895
401777970,5,regular,American International,34,Bentley,41,NA
401752849,5,regular,Minnesota,31,Rutgers,28,7.7372829888998975
401752717,5,regular,Arkansas,13,Notre Dame,56,3.1141392481338106
401773842,5,regular,Seton Hill,13,Indiana-Pennsylvania,40,NA
401774093,5,regular,Christopher Newport,41,Susquehanna,27,NA
401773116,5,regular,Shorter,29,Chowan,30,NA
401773856,5,regular,Millersville,7,West Chester,38,NA
401773306,5,regular,Hilbert College,8,Buffalo State,15,NA
401773845,5,regular,Shepherd,10,Kutztown University,49,NA
401788914,5,regular,Plymouth State,14,Mass Maritime,10,NA
401773168,5,regular,Northwood (MI),13,Ashland,21,NA
401777238,5,regular,Randolph-Macon,24,Washington and Lee,6,NA
401773821,5,regular,Edinboro University,21,Clarion,20,NA
401774047,5,regular,SUNY Morrisville,3,Cortland,48,NA
401779328,5,regular,Duquesne,44,New Haven,18,4.675575903389824
401783332,5,regular,Albright,35,Widener,9,NA
401783916,5,regular,Framingham State,46,Bridgewater State,40,NA
401774113,5,regular,Rensselaer,31,University of Rochester (NY),3,NA
401783350,5,regular,FDU-Florham,20,Stevenson,55,NA
401783907,5,regular,MIT,7,Springfield,31,NA
401773289,5,regular,Curry College,52,Dean College,12,NA
401754547,5,regular,Pittsburgh,27,Louisville,34,5.393030338489725
401773137,5,regular,North Greenville,44,West Alabama,52,NA
401752850,5,regular,Illinois,34,USC,32,6.472032101331806
401767697,5,regular,Central Connecticut,28,Dartmouth,35,7.017468113530607
401774149,5,regular,Norwich,0,Merchant Marine Academy,49,NA
401767406,5,regular,Wagner,18,Norfolk State,13,6.539626470220792
401799146,5,regular,Worcester Polytechnic Institute,21,Coast Guard,49,NA
401776996,5,regular,Misericordia,41,Reading,10,NA
401752725,5,regular,Vanderbilt,55,Utah State,35,5.243450773818561
401777769,5,regular,Nichols College,41,New England College,21,NA
401777088,5,regular,Saint Vincent,38,Hiram College,40,NA
401767032,5,regular,Bryant,24,Towson,26,5.629378652374132
401767673,5,regular,Fordham,26,Holy Cross,21,6.142353600824441
401773050,5,regular,Bowie State,21,Winston-Salem,28,NA
401766677,5,regular,Amherst,30,Tufts,14,NA
401773650,5,regular,Glenville State,28,University Of Charleston (WV),31,NA
401762826,5,regular,Central Michigan,24,Eastern Michigan,13,3.138328417036706
401767758,5,regular,Stonehill,10,Long Island University,3,4.85505829491982
401773709,5,regular,Franklin Pierce,26,Assumption,28,NA
401773745,5,regular,Minnesota Duluth,28,Minnesota State Moorhead,14,NA
401766673,5,regular,Hamilton,27,Bowdoin,13,NA
401766674,5,regular,Colby College,17,Middlebury,27,NA
401766676,5,regular,Bates,7,Wesleyan University (CT),23,NA
401773067,5,regular,Fayetteville State,34,Virginia St,14,NA
401776789,5,regular,Hope College,26,Alma,29,NA
401776969,5,regular,Maine Maritime,22,Keystone,47,NA
401776978,5,regular,Biddeford,37,Western New England,31,NA
401773802,5,regular,Shippensburg,10,Bloomsburg,7,NA
401773851,5,regular,Lock Haven University,21,East Stroudsburg University,24,NA
401777587,5,regular,Mars Hill,21,Mary Hardin-Baylor,7,NA
401776986,5,regular,Delaware Valley,18,Lebanon Valley,21,NA
401777982,5,regular,St. Anselm,31,Pace,29,NA
401777079,5,regular,Wittenberg,0,Depauw,28,NA
401773919,5,regular,Emory & Henry College,42,Anderson (Sc),13,NA
401777230,5,regular,Guilford College,14,Hampden-Sydney,69,NA
401777199,5,regular,Kenyon,0,John Carroll University,52,NA
401778016,5,regular,Salve Regina,28,SUNY Maritime,20,NA
401783309,5,regular,Moravian,14,William Paterson,38,NA
401773973,5,regular,Albany State GA,57,Allen,14,NA
401773075,5,regular,Shaw,7,Virginia Union,59,NA
401774302,5,regular,Husson,14,Endicott College,48,NA
401777781,5,regular,Brockport,56,Hartwick,0,NA
401767268,5,regular,New Hampshire,24,UAlbany,6,3.5259240974698485
401767636,5,regular,Presbyterian,41,Morehead State,0,2.8429441756713416
401767594,5,regular,Butler,31,Marist,28,5.054580668924262
401783353,5,regular,Kings College (PA),37,Eastern University,39,NA
401774229,5,regular,Methodist,20,Apprentice School,19,NA
401774142,5,regular,Kean,7,Western Connecticut St,38,NA
401774100,5,regular,Ithaca College,13,Hobart College,7,NA
401774014,5,regular,Central State (OH),42,Lane College,13,NA
401783305,5,regular,Lycoming,23,Rowan,34,NA
401773776,5,regular,Concordia University St Paul,22,Jamestown College,33,NA
401773269,5,regular,Utica,45,Alfred State,13,NA
401773433,5,regular,Wayne State (MI),14,Quincy,31,NA
401809184,5,regular,Maryville College (TN),34,Pikeville,30,NA
401773659,5,regular,Concord University,44,West Liberty,21,NA
401761614,5,regular,James Madison,35,Georgia Southern,10,3.3107124992600028
401766675,5,regular,Williams,28,Trinity (CT),34,NA
401773670,5,regular,West Virginia State,60,Fairmont State,39,NA
401777211,5,regular,Wilmington (OH),35,Ohio Northern,41,NA
401773279,5,regular,Anna Maria College,47,UMass Dartmouth,43,NA
401777177,5,regular,Baldwin Wallace,23,University of Mount Union,42,NA
401777184,5,regular,Capital,21,Marietta,24,NA
401774274,5,regular,Texas Lutheran,21,East Texas Baptist University,24,NA
401776745,5,regular,Carleton,35,St. Olaf,28,NA
401777220,5,regular,Averett,14,Bridgewater (VA),41,NA
401776762,5,regular,Hamline University,12,Bethel (MN),62,NA
401777255,5,regular,Allegheny,16,Geneva,28,NA
401786476,5,regular,Westfield State,31,Worcester St,22,NA
401767249,5,regular,Austin Peay,42,Utah Tech,10,3.1004752017116286
401774359,5,regular,Wheaton,61,Carroll University (WI),13,NA
401774368,5,regular,Carthage,10,Illinois Wesleyan,34,NA
401767352,5,regular,Richmond,13,Howard,12,5.425490712234962
401774385,5,regular,Washington University (St. Louis),14,North Central College,44,NA
401776728,5,regular,Saint John's (MN),63,Augsburg,0,NA
401774350,5,regular,Augustana (IL),33,Millikin,6,NA
401773089,5,regular,Johnson C Smith,69,Bluefield State,13,NA
401773187,5,regular,Nebraska Wesleyan,44,Luther,7,NA
401773606,5,regular,Emporia State University,29,Pittsburg St,42,NA
401773157,5,regular,Buena Vista,0,Simpson College (IA),41,NA
401773244,5,regular,Hillsdale,44,Kentucky Wesleyan,0,NA
401773298,5,regular,St John Fisher University,21,Alfred University,7,NA
401776736,5,regular,St. Scholastica,37,Macalester,34,NA
401777214,5,regular,Otterbein,13,Muskingum University,37,NA
401773962,5,regular,UVA Wise,35,Greeneville,21,NA
401777268,5,regular,Bethany (WV),0,Case Western Reserve,55,NA
401777021,5,regular,Wisconsin-Lutheran,28,Concordia University Chicago,6,NA
401773038,5,regular,Central College,35,Dubuque,16,NA
401777070,5,regular,Wabash College,36,Denison University,0,NA
401777035,5,regular,Rockford,7,Lakeland,35,NA
401777029,5,regular,Concordia-Wisconsin,28,Benedictine University,20,NA
401778009,5,regular,Catholic,6,Salisbury,55,NA
401773409,5,regular,Upper Iowa University,31,Lincoln (MO),10,NA
401776776,5,regular,Olivet College,27,Adrian,59,NA
401776768,5,regular,Concordia Moorhead,14,Gustavus Adolphus,13,NA
401773635,5,regular,Washburn,24,Nebraska-Kearney,31,NA
401773622,5,regular,Central Missouri,62,Missouri Southern State,10,NA
401767510,5,regular,North Dakota State,51,South Dakota,13,2.705770344518097
401773735,5,regular,Minot State,28,Bemidji State,21,NA
401767152,5,regular,Elon,41,Hampton,20,6.016358321841237
401773047,5,regular,Wartburg,17,Coe College,7,NA
401773769,5,regular,Augustana University (SD),34,Winona State,26,NA
401778006,5,regular,Roanoke College,38,Gallaudet,14,NA
401773795,5,regular,Wayne State (NE),51,Southwest Minnesota State,6,NA
401773597,5,regular,Northwest Missouri St,38,Central Oklahoma,16,NA
401773399,5,regular,Truman State,20,Indianapolis,30,NA
401773416,5,regular,McKendree,40,William Jewell,24,NA
401767311,5,regular,Bethune-Cookman,41,Alabama A&M,34,6.847179804765013
401774084,5,regular,College Of New Jersey,35,Juniata College,0,NA
401761616,5,regular,UL Monroe,28,Arkansas State,16,6.21577713542159
401773762,5,regular,University of Mary,14,Northern State,55,NA
401773261,5,regular,McMurry,31,Howard Payne,24,NA
401767398,5,regular,Morgan State,24,Miles College,17,5.9111492948209134
401777621,5,regular,Thiel,14,Waynesburg,45,NA
401767361,5,regular,Florida A&M,14,Alabama State,42,3.329237341696493
401773784,5,regular,Minnesota State Mankato,38,Sioux Falls,12,NA
401767082,5,regular,Northern Colorado,18,Idaho State,26,4.531087385468539
401773882,5,regular,Black Hills State,27,Colorado School Of Mines,36,NA
401774000,5,regular,Tuskegee,20,Fort Valley State,27,NA
401773989,5,regular,Clark Atlanta,24,Benedict College,59,NA
401773888,5,regular,Chadron St,34,Colorado Mesa,27,NA
401767545,5,regular,South Dakota State,51,Mercyhurst,7,2.9045290972911055
401773907,5,regular,Western Colorado,30,New Mexico Highlands,3,NA
401762824,5,regular,Toledo,45,Akron,3,2.5281850060338633
401752719,5,regular,Ole Miss,24,LSU,19,6.351142399940396
401752853,5,regular,Iowa,15,Indiana,20,7.018765473483252
401754544,5,regular,Boston College,24,California,28,6.918061132137002
401767323,5,regular,Stony Brook,35,Merrimack,10,3.844232837697533
401752851,5,regular,Northwestern,17,UCLA,14,3.8213794817334423
401767337,5,regular,Villanova,31,William & Mary,24,5.81345533716856
401767566,5,regular,Samford,13,Furman,31,NA
401769866,5,regular,Lafayette,28,Princeton,38,NA
401760380,5,regular,Northern Illinois,3,San Diego State,6,5.207526340091206
401756908,5,regular,West Virginia,14,Utah,48,3.294367911328435
401762473,5,regular,Navy,21,Rice,13,3.2905691020692287
401752724,5,regular,Texas A&M,16,Auburn,10,4.577847616080531
401762827,5,regular,Miami (OH),38,Lindenwood,0,3.295055142641819
401767142,5,regular,Campbell,35,Western Carolina,42,5.842557730052718
401767191,5,regular,Maine,37,North Carolina A&T,30,3.460653643881515
401752852,5,regular,Washington,6,Ohio State,24,3.5693821702972266
401756907,5,regular,Oklahoma State,27,Baylor,45,6.252031557586193
401757170,5,regular,Buffalo,17,UConn,20,5.418023678480578
401760378,5,regular,Air Force,35,Hawai'i,44,6.016653245970114
401777969,5,regular,Walsh,14,Ohio Dominican,7,NA
401773391,5,regular,Southern Nazarene,21,Southeastern Oklahoma State,27,NA
401767062,5,regular,Montana State,57,Eastern Washington,3,2.7345499514788933
401790373,5,regular,CSU Pueblo,55,Adams State,7,NA
401762474,5,regular,Tulsa,14,Tulane,31,5.984301461097488
401767645,5,regular,San Diego,30,St. Thomas (MN),27,5.7328744886119685
401773060,5,regular,Livingstone,31,Lincoln (PA),7,NA
401789237,5,regular,Catawba,63,Southern Connecticut State,23,NA
401757274,5,regular,New Mexico,38,New Mexico State,20,6.651083798281779
401773132,5,regular,Valdosta State,0,UNC Pembroke,31,NA
401767174,5,regular,Western Illinois,23,Eastern Illinois,31,5.137594664891497
401773901,5,regular,South Dakota Mines,22,Fort Lewis,21,NA
401773511,5,regular,Lake Erie,14,Tiffin,27,NA
401752720,5,regular,Mississippi State,34,Tennessee,41,12.221003244928562
401767226,5,regular,Tennessee State,8,Tennessee Tech,35,2.658961552222814
401774117,5,regular,Union (NY),44,St. Lawrence,12,NA
401767115,5,regular,Portland State,17,Northern Arizona,31,NA
401767427,5,regular,Mississippi Valley State,20,Texas Southern,23,4.35227015063811
401783312,5,regular,Montclair State,21,Wilkes,24,NA
401777303,5,regular,LYONCOLL,38,Westminster College (MO),24,NA
401767558,5,regular,East Tennessee State,34,Mercer,38,7.218112921452181
401757270,5,regular,Kennesaw State,24,Middle Tennessee,16,3.9535830288097205
401773812,5,regular,Slippery Rock,38,PennWest California,45,NA
401773938,5,regular,Wingate,14,Carson-Newman College,21,NA
401773951,5,regular,Lenoir-Rhyne,17,Newberry,20,NA
401767665,5,regular,Bucknell,30,St. Francis (PA),23,7.724500804195336
401767552,5,regular,Harvard,41,Brown,7,2.692403657089512
401774018,5,regular,Savannah St,20,Kentucky State,37,NA
401757271,5,regular,Old Dominion,21,Liberty,7,4.860975275039004
401774006,5,regular,Edward Waters,27,Morehouse College,24,NA
401773930,5,regular,Catawba,NA,Limestone,NA,NA
401774123,5,regular,Albion,35,Trine University,38,NA
401767279,5,regular,Eastern Kentucky,27,Nicholls,7,4.799544565600337
401767530,5,regular,Chattanooga,10,The Citadel,28,4.171732386688262
401767163,5,regular,Charleston Southern,31,South Carolina State,24,6.419841080652884
401762828,5,regular,Western Michigan,47,Rhode Island,14,3.932190889151084
401777012,5,regular,Eureka College,0,Aurora,66,NA
401757273,5,regular,Missouri State,22,Western Kentucky,27,6.079149938303324
401776796,5,regular,Calvin University,24,Kalamazoo,16,NA
401777281,5,regular,Grove City College,14,Washington & Jefferson,34,NA
401767240,5,regular,Incarnate Word,38,Abilene Christian,7,4.1514844771560355
401767483,5,regular,Lamar,35,Central Arkansas,32,6.346267453949073
401756904,5,regular,Iowa State,39,Arizona,14,3.4737545211492207
